city,lat,lng,country,iso2,admin_name,capital,population,population_proper,district
Champankaddaikadu,8.86667,79.96667,Sri Lanka,LK,Northern,,,,Mannar
Champanpuliyankulam,8.81667,80.03333,Sri Lanka,LK,Northern,,,,Mannar
Chandanagama,6.3058,81.2983,Sri Lanka,LK,Southern,,,,Hambantota
Chandrayagama,7.7,80.36667,Sri Lanka,LK,North Western,,,,Kurunegala
Chankanai,9.75,79.96667,Sri Lanka,LK,Northern,,,,Jaffna
Chankanai East,9.7511,79.9718,Sri Lanka,LK,Northern,,,,Jaffna
Chankanai West,9.7613,79.9584,Sri Lanka,LK,Northern,,,,Jaffna
Chanttaru,7.9,81.46667,Sri Lanka,LK,Eastern,,,,Batticaloa
Chapelton,6.806,80.6595,Sri Lanka,LK,Central,,,,Nuwara Eliya
Charalakadai,7.41667,81.78333,Sri Lanka,LK,Eastern,,,,Ampara
Chavakachcheri,9.6614,80.1708,Sri Lanka,LK,Northern,,,,Jaffna
Chavakachcheri,9.66,80.151,Sri Lanka,LK,Northern,,,,Jaffna
Chavakachcheri North,9.68333,80.16667,Sri Lanka,LK,Northern,,,,Jaffna
Chavalkaddu,8.98333,79.9,Sri Lanka,LK,Northern,,,,Mannar
Chavirikkulam,9.03333,80.06667,Sri Lanka,LK,Northern,,,,Mannar
Cheddikudiyiruppu,9.1,79.75,Sri Lanka,LK,Northern,,,,Mannar
Cheddikulam,8.6659,80.3138,Sri Lanka,LK,Northern,,,,Vavuniya
Cheddipalayam,7.58333,81.78333,Sri Lanka,LK,Eastern,,,,Batticaloa
Cheddiyakudiyiruppu,7.8624,81.5381,Sri Lanka,LK,Eastern,,,,Batticaloa
Cheddiyakurichchy,9.5066,80.2354,Sri Lanka,LK,Northern,,,,Kilinochchi
Cheddiyarkandal,8.93333,79.95,Sri Lanka,LK,Northern,,,,Mannar
Cheddiyarmakankaddaikadu,8.96667,80.01667,Sri Lanka,LK,Northern,,,,Mannar
Chekkadippulavu,8.7414,80.3897,Sri Lanka,LK,Northern,,,,Vavuniya
Chemmalai,9.15,80.86667,Sri Lanka,LK,Northern,,,,Mullaitivu
Chempiyanpattu,9.6511,80.3724,Sri Lanka,LK,Northern,,,,Jaffna
Chempiyanpattu South,9.6232,80.3899,Sri Lanka,LK,Northern,,,,Jaffna
Chenaikkudiyiruppu,7.7809,81.5964,Sri Lanka,LK,Eastern,,,,Batticaloa
Chenaikudirippu,7.941,79.8046,Sri Lanka,LK,North Western,,,,Puttalam
Chenaikudiruppu,8.0237,79.8547,Sri Lanka,LK,North Western,,,,Puttalam
Chenkalady,7.786,81.591,Sri Lanka,LK,Eastern,,,,Batticaloa
Chenkarattimoddai,8.9081,80.5575,Sri Lanka,LK,Northern,,,,Vavuniya
Chenkatpadai,7.3,81.83333,Sri Lanka,LK,Eastern,,,,Ampara
Chettichena,7.9737,79.7662,Sri Lanka,LK,North Western,,,,Puttalam
Chettiyarmakankattaiadampan,8.83333,80.06667,Sri Lanka,LK,Northern,,,,Mannar
Chettiyur,8.7689,80.5364,Sri Lanka,LK,Northern,,,,Vavuniya
Chettukkulam,8.95,79.98333,Sri Lanka,LK,Northern,,,,Mannar
Chilarattai,9.23333,80.81667,Sri Lanka,LK,Northern,,,,Mullaitivu
Chillikkodiyar,7.6,81.61667,Sri Lanka,LK,Eastern,,,,Batticaloa
China Bay,8.55,81.18333,Sri Lanka,LK,Eastern,,,,Trincomalee
China Garden,6.03333,80.21667,Sri Lanka,LK,Southern,,,,Galle
Chinna adampan,9.0475,80.5561,Sri Lanka,LK,Northern,,,,Vavuniya
Chinnakkulam,8.8685,80.5103,Sri Lanka,LK,Northern,,,,Vavuniya
Chinnanvadi,8.55,81.18333,Sri Lanka,LK,Eastern,,,,Trincomalee
Chinnappuvarasankulam,8.9858,80.5916,Sri Lanka,LK,Northern,,,,Vavuniya
Chinnavalayankaddu,8.95,80.33333,Sri Lanka,LK,Northern,,,,Mannar
Chippittidal,8.49,81.1135,Sri Lanka,LK,Eastern,,,,Trincomalee
Chiraddikulam,9.03333,80.25,Sri Lanka,LK,Northern,,,,Mullaitivu
Chiruchampankaddaikkadu,8.83333,79.98333,Sri Lanka,LK,Northern,,,,Mannar
Chirukkandal,8.81667,80.03333,Sri Lanka,LK,Northern,,,,Mannar
Chirunavatkulam,8.91667,79.95,Sri Lanka,LK,Northern,,,,Mannar
Chiruppiddi,9.73333,80.1,Sri Lanka,LK,Northern,,,,Jaffna
Chiruttoppu,9.08333,79.83333,Sri Lanka,LK,Northern,,,,Mannar
Chiruveli,8.85,79.95,Sri Lanka,LK,Northern,,,,Mannar
Chittankeni,9.75,79.96667,Sri Lanka,LK,Northern,,,,Jaffna
Chittankurichchi,9.51667,80.21667,Sri Lanka,LK,Northern,,,,Kilinochchi
Chiviyateru West,9.663,80.0366,Sri Lanka,LK,Northern,,,,Jaffna
Chiviyatheru East,9.6609,80.0562,Sri Lanka,LK,Northern,,,,Jaffna
Choicewatta,7.0334,80.6641,Sri Lanka,LK,Central,,,,Nuwara Eliya
Cholaiyankaddu,8.83333,79.93333,Sri Lanka,LK,Northern,,,,Mannar
Chulipuram,9.7664,79.9407,Sri Lanka,LK,Northern,,,,Jaffna
Chundankadu,8.36667,81.18333,Sri Lanka,LK,Eastern,,,,Trincomalee
Chundikkulam,9.46667,80.58333,Sri Lanka,LK,Northern,,,,Jaffna
Chundikkuli,9.6561,80.0313,Sri Lanka,LK,Northern,,,,Jaffna
Chundikkuli,8.8168,80.0457,Sri Lanka,LK,Northern,,,,Mannar
Chunkankeni,7.88333,81.53333,Sri Lanka,LK,Eastern,,,,Batticaloa
Chunnakam,9.7456,80.0271,Sri Lanka,LK,Northern,,,,Jaffna
Clappenburg,8.53196,81.19514,Sri Lanka,LK,Eastern,,,,Trincomalee
Clodagh Eastern Colony,7.5314,80.6727,Sri Lanka,LK,Central,,,,Matale
Clovis Watta,7.4736,80.2877,Sri Lanka,LK,North Western,,,,Kurunegala
Colombage-ara,6.43333,80.76667,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Colony,6.3393,81.2193,Sri Lanka,LK,Southern,,,,Hambantota
Colony Number Five,6.33,81.284,Sri Lanka,LK,Southern,,,,Hambantota
Columbuthurai West,9.6483,80.0381,Sri Lanka,LK,Northern,,,,Jaffna
Companiwatta,6.2494,81.2602,Sri Lanka,LK,Southern,,,,Hambantota
Cytruswatta,6.0998,80.2373,Sri Lanka,LK,Southern,,,,Galle
Dabarayaya,7.5558,80.4177,Sri Lanka,LK,North Western,,,,Kurunegala
Dabarella,6.2568,80.8264,Sri Lanka,LK,Southern,,,,Hambantota
Dabogala,6.2593,80.5951,Sri Lanka,LK,Southern,,,,Matara
Dachchidamana,8.6385,80.4774,Sri Lanka,LK,North Central,,,,Anuradhapura
Dadalla,6.0466,80.1916,Sri Lanka,LK,Southern,,,,Galle
Dadap Olagama,7.6763,80.3971,Sri Lanka,LK,North Western,,,,Kurunegala
Dadayampola,7.107,80.936,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dadayanthalawa,7.1638,81.017,Sri Lanka,LK,Uva,,,,Badulla
Dadohagama,7.3199,80.5968,Sri Lanka,LK,Central,,,,Kandy
Dagama,7.75,80.41667,Sri Lanka,LK,North Western,,,,Kurunegala
Dagampitiya,6.9759,80.4738,Sri Lanka,LK,Central,,,,Nuwara Eliya
Daganapothaha,7.982,80.7252,Sri Lanka,LK,Central,,,,Matale
Dagewilla,7.58333,80.83333,Sri Lanka,LK,Central,,,,Matale
Dagobpitiya,7.478,80.3944,Sri Lanka,LK,North Western,,,,Kurunegala
Daha-Amuna,6.1675,80.8507,Sri Lanka,LK,Southern,,,,Hambantota
Dahalyagama Handiya,8.3187,80.3956,Sri Lanka,LK,North Central,,,,Anuradhapura
Dahamgama,7.0886,81.272,Sri Lanka,LK,Uva,,,,Moneragala
Dahanekgama,7.45,80.23333,Sri Lanka,LK,North Western,,,,Kurunegala
Dahanekgedara,7.5601,80.0527,Sri Lanka,LK,North Western,,,,Kurunegala
Dahar Estate,6.8956,80.3977,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dahenpahuwa,7.3282,80.3689,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dahigamuwa,7.5237,80.3523,Sri Lanka,LK,North Western,,,,Kurunegala
Dakwariwatta,7.3522,80.7641,Sri Lanka,LK,Central,,,,Kandy
Daladagama,7.82288,80.24755,Sri Lanka,LK,North Western,,,,Kurunegala
Daladapura,8.1932,80.2524,Sri Lanka,LK,North Central,,,,Anuradhapura
Daladapura,8.2592,80.2886,Sri Lanka,LK,North Central,,,,Anuradhapura
Dalawella,6.071,80.1629,Sri Lanka,LK,Southern,,,,Galle
Dalawella,6.0018,80.268,Sri Lanka,LK,Southern,,,,Galle
Dalikanuwa,6.3258,81.3075,Sri Lanka,LK,Southern,,,,Hambantota
Dalukgolla,7.76667,80.15,Sri Lanka,LK,North Western,,,,Kurunegala
Dalukkane,7.8823,81.1384,Sri Lanka,LK,North Central,,,,Polonnaruwa
Dalupathmulla,7.3608,80.0285,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupota,7.6072,80.2394,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupota,7.6055,80.6335,Sri Lanka,LK,Central,,,,Matale
Dalupota,7.4668,80.4369,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotagama,7.81667,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotayagama,7.81667,80.26667,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotegedara,7.6751,80.2372,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotegedara,7.4952,80.4503,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotegedara,7.46667,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupotha,7.5931,79.9713,Sri Lanka,LK,North Western,,,,Kurunegala
Dalupothawatta,7.354,80.0923,Sri Lanka,LK,North Western,,,,Kurunegala
Daluwa,7.9779,79.753,Sri Lanka,LK,North Western,,,,Puttalam
Daluwakgoda,6.1261,80.7018,Sri Lanka,LK,Southern,,,,Hambantota
Daluwatumulla,6.1749,80.0865,Sri Lanka,LK,Southern,,,,Galle
Daluwegama,7.7857,79.941,Sri Lanka,LK,North Western,,,,Puttalam
Daluwela,7.5085,80.5896,Sri Lanka,LK,Central,,,,Matale
Daluwela,7.295,79.9016,Sri Lanka,LK,North Western,,,,Puttalam
Damahana,6.6072,80.733,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Damana,7.84167,80.57972,Sri Lanka,LK,Central,,,,Matale
Damana,7.2007,81.6542,Sri Lanka,LK,Eastern,,,,Ampara
Damanegama,7.38333,81.4,Sri Lanka,LK,Uva,,,,Moneragala
Damanwara,7.0088,81.1026,Sri Lanka,LK,Uva,,,,Badulla
Dambadeniya,7.3633,80.1653,Sri Lanka,LK,North Western,,,,Kurunegala
Dambagahaeliya,6.7983,81.2423,Sri Lanka,LK,Uva,,,,Moneragala
Dambagahagedara,7.3959,80.0477,Sri Lanka,LK,North Western,,,,Kurunegala
Dambagahaliyadda,6.6049,80.7347,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dambagahamada,7.5889,80.7457,Sri Lanka,LK,Central,,,,Matale
Dambagahamadiththa,7.0318,81.0637,Sri Lanka,LK,Uva,,,,Badulla
Dambagahamuduna,7.5674,80.6659,Sri Lanka,LK,Central,,,,Matale
Dambagahapitiya,7.05,81.05,Sri Lanka,LK,Uva,,,,Badulla
Dambagahapitiya,7.0147,81.0335,Sri Lanka,LK,Uva,,,,Badulla
Dambagahaulpota,8.2,80.71667,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambagahawatta,7.0724,81.0199,Sri Lanka,LK,Uva,,,,Badulla
Dambagahawela,7.1925,81.276,Sri Lanka,LK,Uva,,,,Moneragala
Dambagahawela,6.8493,81.1639,Sri Lanka,LK,Uva,,,,Moneragala
Dambagahawela,7.0851,81.0714,Sri Lanka,LK,Uva,,,,Badulla
Dambagahawewa,8.637,80.6817,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambagahawewa,8.6161,80.5056,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambagalla,6.9557,81.367,Sri Lanka,LK,Uva,,,,Moneragala
Dambagolla,7.74583,80.73361,Sri Lanka,LK,Central,,,,Matale
Dambagolla,7.75,80.58333,Sri Lanka,LK,Central,,,,Matale
Dambagolla,7.31667,81.46667,Sri Lanka,LK,Uva,,,,Moneragala
Dambagolla,7.0777,80.9678,Sri Lanka,LK,Uva,,,,Badulla
Dambagolla,7.5221,80.7085,Sri Lanka,LK,Central,,,,Matale
Dambagolla,7.0208,80.9182,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dambagollewa,8.3681,80.7736,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambakote,7.0313,81.1119,Sri Lanka,LK,Uva,,,,Badulla
Dambalagala Colony,7.5707,80.6878,Sri Lanka,LK,Central,,,,Matale
Dambalawinna,7.38333,81.28333,Sri Lanka,LK,Eastern,,,,Ampara
Dambaliyadda,7.5761,80.2356,Sri Lanka,LK,North Western,,,,Kurunegala
Dambara,6.7619,80.1072,Sri Lanka,LK,Western,,,,Kalutara
Dambarawa,7.5491,80.5865,Sri Lanka,LK,Central,,,,Matale
Dambarawa,7.3023,80.678,Sri Lanka,LK,Central,,,,Kandy
Dambawinna,6.8885,80.9163,Sri Lanka,LK,Uva,,,,Badulla
Dambe,7.85,80.43333,Sri Lanka,LK,North Western,,,,Kurunegala
Dambe,7.4739,80.6476,Sri Lanka,LK,Central,,,,Matale
Dambemada,6.4264,80.7182,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dambethenna,6.7852,81.0084,Sri Lanka,LK,Uva,,,,Badulla
Dambewa,7.9108,80.2895,Sri Lanka,LK,North Western,,,,Kurunegala
Dambewela,6.9646,80.941,Sri Lanka,LK,Uva,,,,Badulla
Dambokka,7.4336,80.3337,Sri Lanka,LK,North Western,,,,Kurunegala
Dambukkola,7.4327,80.6385,Sri Lanka,LK,Central,,,,Matale
Dambulla,7.3581,80.3748,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dambullagama,7.88333,80.65,Sri Lanka,LK,Central,,,,Matale
Dambullegama,8.18333,80.68333,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambulupura,8.1655,80.3168,Sri Lanka,LK,North Central,,,,Anuradhapura
Dambuluwana,6.7105,80.3324,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dambuwewa,8.552,80.422,Sri Lanka,LK,North Central,,,,Anuradhapura
Damingamuwa,6.6842,80.0164,Sri Lanka,LK,Western,,,,Kalutara
Dammala,6.2958,80.3913,Sri Lanka,LK,Southern,,,,Galle
Dammantenna,7.6219,80.7398,Sri Lanka,LK,Central,,,,Matale
Damminnewela,7.71667,81.2,Sri Lanka,LK,North Central,,,,Polonnaruwa
Dammoruwa,6.5664,80.4945,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dammulla,6.06667,80.73333,Sri Lanka,LK,Southern,,,,Hambantota
Dammulla,6.7746,80.219,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dammullegoda,6.05,80.63333,Sri Lanka,LK,Southern,,,,Matara
Dampahala East,6.2632,80.6431,Sri Lanka,LK,Southern,,,,Matara
Dampahala West,6.2717,80.631,Sri Lanka,LK,Southern,,,,Matara
Dampandiya,7.3689,80.0062,Sri Lanka,LK,North Western,,,,Kurunegala
Dampelessa,7.4129,80.207,Sri Lanka,LK,North Western,,,,Kurunegala
Dampelessegama,7.8,80.28333,Sri Lanka,LK,North Western,,,,Kurunegala
Dampelessegama,8.0865,80.5466,Sri Lanka,LK,North Central,,,,Anuradhapura
Dampelgoda,7.1443,80.4203,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dampella,6.05,80.5,Sri Lanka,LK,Southern,,,,Matara
Dampewatta,6.2093,80.0853,Sri Lanka,LK,Southern,,,,Galle
Dampitigama,7.5181,79.8947,Sri Lanka,LK,North Western,,,,Puttalam
Dampitiya,7.5156,80.2555,Sri Lanka,LK,North Western,,,,Kurunegala
Dampitiya,7.493,79.9153,Sri Lanka,LK,North Western,,,,Kurunegala
Dampitiya Palle,7.53333,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Damunugahawalpola,7.495,80.3796,Sri Lanka,LK,North Western,,,,Kurunegala
Damunugala,7.4884,80.3045,Sri Lanka,LK,North Western,,,,Kurunegala
Damunugoda,7.4425,80.3706,Sri Lanka,LK,North Western,,,,Kurunegala
Damunugolla,7.5499,80.4322,Sri Lanka,LK,North Western,,,,Kurunegala
Damunumeya,7.18333,80.76667,Sri Lanka,LK,Central,,,,Nuwara Eliya
Damunumulla,7.78333,80.56667,Sri Lanka,LK,Central,,,,Matale
Damunupola,7.3756,80.2312,Sri Lanka,LK,North Western,,,,Kurunegala
Damunupola,7.332,80.448,Sri Lanka,LK,Central,,,,Kandy
Damunuwinna,7.23333,81.35,Sri Lanka,LK,Uva,,,,Moneragala
Danadeen Estate,7.0764,81.1696,Sri Lanka,LK,Uva,,,,Badulla
Danagama,7.2672,80.4357,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dandagamuwa,7.4644,80.0218,Sri Lanka,LK,North Western,,,,Kurunegala
Dandagamuwa,7.45,80.03333,Sri Lanka,LK,North Western,,,,Kurunegala
Dandahena,7.0877,80.897,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dandenigama,6.1964,80.8626,Sri Lanka,LK,Southern,,,,Hambantota
Dandenikumbura,7.46667,80.86667,Sri Lanka,LK,Central,,,,Kandy
Dandeniwela,6.9604,81.2601,Sri Lanka,LK,Uva,,,,Moneragala
Dandeniya,6,80.65,Sri Lanka,LK,Southern,,,,Matara
Dandeniya Pahala,7.13333,80.23333,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dandeniyawatta,6.6027,80.6192,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dandubendiruppa,7.85,80.6,Sri Lanka,LK,Southern,,,,
Dandugala,6.9217,81.0297,Sri Lanka,LK,Uva,,,,Badulla
Danduhethakina,6.3042,80.7682,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Danduwa,6.5959,80.5898,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Danduwellewa,7.9295,80.3596,Sri Lanka,LK,North Western,,,,Kurunegala
Dangahawalagama,7.956,79.9109,Sri Lanka,LK,North Western,,,,Puttalam
Dangahawela,7.5268,80.1339,Sri Lanka,LK,North Western,,,,Kurunegala
Dangahawewa,8.0568,80.1228,Sri Lanka,LK,North Western,,,,Puttalam
Dangahawewa,7.86667,80.2,Sri Lanka,LK,North Western,,,,Kurunegala
Dangahawewa,7.85,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Dangahawewa,7.9445,80.3587,Sri Lanka,LK,North Western,,,,Kurunegala
Dangala,6.3054,80.4246,Sri Lanka,LK,Southern,,,,Matara
Dangalakanda,6.2778,80.6672,Sri Lanka,LK,Southern,,,,Hambantota
Dangallagama,7.6668,80.0876,Sri Lanka,LK,North Western,,,,Kurunegala
Dangallegoda,6.0174,80.3477,Sri Lanka,LK,Southern,,,,Galle
Dangampala,6.9302,80.2918,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dangaswewa,7.8905,79.9227,Sri Lanka,LK,North Western,,,,Puttalam
Dangedara,6.0586,80.2111,Sri Lanka,LK,Southern,,,,Galle
Dangolla,7.5317,80.1325,Sri Lanka,LK,North Western,,,,Kurunegala
Dangolla Ebbe,7.2067,81.5387,Sri Lanka,LK,Eastern,,,,Ampara
Dangollewa,8.5577,80.4442,Sri Lanka,LK,North Central,,,,Anuradhapura
Danigala,7.25,81.38333,Sri Lanka,LK,Uva,,,,Moneragala
Danikitawa,7.76672,80.13314,Sri Lanka,LK,North Western,,,,Kurunegala
Dankanda,7.5293,80.6989,Sri Lanka,LK,Central,,,,Matale
Danketigoda,5.96667,80.63333,Sri Lanka,LK,Southern,,,,Matara
Danketiya,6.03333,80.78333,Sri Lanka,LK,Southern,,,,Hambantota
Danketiya,6.2197,80.1177,Sri Lanka,LK,Southern,,,,Galle
Dankoluwa,6.2093,80.4715,Sri Lanka,LK,Southern,,,,Matara
Dankotuwa Town,7.2964,79.8715,Sri Lanka,LK,North Western,,,,Puttalam
Dankumbura,6.834,80.2555,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Danmulla,7.86667,80.25,Sri Lanka,LK,North Western,,,,Kurunegala
Dannoruwa,7.0691,80.2153,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Danpitigama,7.75,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Danture,7.2825,80.5352,Sri Lanka,LK,Central,,,,Kandy
Danwatawana,7.3972,79.9648,Sri Lanka,LK,North Western,,,,Kurunegala
Danwattagoda,6.4417,80.0354,Sri Lanka,LK,Western,,,,Kalutara
Danwila,7.683,80.0272,Sri Lanka,LK,North Western,,,,Kurunegala
Danwila,7.6529,79.9927,Sri Lanka,LK,North Western,,,,Kurunegala
Danyawa,8.1,80.93333,Sri Lanka,LK,North Central,,,,Polonnaruwa
Dapane,6.3322,80.6789,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dapanegegoda,5.96667,80.56667,Sri Lanka,LK,Southern,,,,Matara
Dapiligoda,6.5375,80.1669,Sri Lanka,LK,Western,,,,Kalutara
Daradunyaya,6.2887,80.7313,Sri Lanka,LK,Southern,,,,Hambantota
Daragoda,6.0592,80.1835,Sri Lanka,LK,Southern,,,,Galle
Daraluwa,7.3573,79.9829,Sri Lanka,LK,North Western,,,,Kurunegala
Daramitiara,6.2827,80.7044,Sri Lanka,LK,Southern,,,,Hambantota
Daramitipola,7.5923,80.4835,Sri Lanka,LK,North Western,,,,Kurunegala
Darandekumbura,6.6263,80.7634,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Daraoya,7.1249,80.7298,Sri Lanka,LK,Central,,,,Nuwara Eliya
Darapanahelapathana,7.0393,80.8526,Sri Lanka,LK,Central,,,,Nuwara Eliya
Darkumbura,7.28333,81.23333,Sri Lanka,LK,Uva,,,,Badulla
Darmapalaya,7.854,80.0323,Sri Lanka,LK,North Western,,,,Puttalam
Darmavijayagama,6.1349,80.5995,Sri Lanka,LK,Southern,,,,Matara
Dastota,7.85,81.03333,Sri Lanka,LK,North Central,,,,Polonnaruwa
Daswatta,7.225,80.4345,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Daulagalag,7.2267,80.5723,Sri Lanka,LK,Central,,,,Kandy
Davuldena,6.9268,80.8745,Sri Lanka,LK,Uva,,,,Badulla
Davulkaragoda,6.5636,80.4356,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dawatagahapathana,7.1042,80.9192,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dawatawa,7.3656,80.091,Sri Lanka,LK,North Western,,,,Kurunegala
Dawategama,6.9371,80.9471,Sri Lanka,LK,Uva,,,,Badulla
Dawulkaragammedda,7.3434,80.6244,Sri Lanka,LK,Central,,,,Kandy
Dayanawatta,6.9893,81.1589,Sri Lanka,LK,Uva,,,,Badulla
Debagalahenyaya,6.1522,80.5644,Sri Lanka,LK,Southern,,,,Matara
Debara Ara,6.5292,81.1021,Sri Lanka,LK,Uva,,,,Moneragala
Debaragoda,7.9431,80.6251,Sri Lanka,LK,North Central,,,,Anuradhapura
Debarawewa,6.2845,81.2752,Sri Lanka,LK,Southern,,,,Hambantota
Debatgama Pallebage,7.1624,80.4276,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Debathgama Coley,7.1695,80.4201,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Debathgama Udabage,7.1807,80.4251,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Debedda,6.96667,81.1,Sri Lanka,LK,Uva,,,,Badulla
Debeddakivula,6.9192,81.3246,Sri Lanka,LK,Uva,,,,Moneragala
Debegama,6.9868,80.2469,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Debegodagama,7.5247,79.913,Sri Lanka,LK,North Western,,,,Kurunegala
Debokkawa,6.2223,80.8332,Sri Lanka,LK,Southern,,,,Hambantota
Dedduwa,6.4052,80.0309,Sri Lanka,LK,Southern,,,,Galle
Dedduwawala,6,80.71667,Sri Lanka,LK,Southern,,,,Hambantota
Dediyagala,6.1632,80.4263,Sri Lanka,LK,Southern,,,,Matara
Dediyawala,6.6202,79.9456,Sri Lanka,LK,Western,,,,Kalutara
Dedugala,7.0991,80.4016,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Dedunupitiya,7.3353,80.4313,Sri Lanka,LK,Central,,,,Kandy
Dedunupitiya Wewa,8.1631,80.2479,Sri Lanka,LK,North Central,,,,Anuradhapura
Deegala,6.1667,80.4651,Sri Lanka,LK,Southern,,,,Matara
Deegalahinna,7.0319,80.7806,Sri Lanka,LK,Central,,,,Nuwara Eliya
Deegalahinna Colony,7.0283,80.7911,Sri Lanka,LK,Central,,,,Nuwara Eliya
Deegalla,7.5097,80.0346,Sri Lanka,LK,North Western,,,,Kurunegala
Deegalleudagama,6.96,81.0005,Sri Lanka,LK,Uva,,,,Badulla
Deegoda,6.0344,80.369,Sri Lanka,LK,Southern,,,,Galle
Deenagoda,6.4808,79.986,Sri Lanka,LK,Western,,,,Kalutara
Deenagoda,6.0765,80.1701,Sri Lanka,LK,Southern,,,,Galle
Deenawela,6.2833,80.0796,Sri Lanka,LK,Southern,,,,Galle
Deepagoda,6.1082,80.1756,Sri Lanka,LK,Southern,,,,Galle
Degadaturawa,7.8,80.38333,Sri Lanka,LK,North Western,,,,Kurunegala
Degalaeriya,7.1555,80.3857,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Degalassegedara,7.4099,80.3083,Sri Lanka,LK,North Western,,,,Kurunegala
Degaldoruwa,7.2997,80.6651,Sri Lanka,LK,Central,,,,Kandy
Degalla,6.1004,80.1243,Sri Lanka,LK,Southern,,,,
Degammedda,7.4219,80.1135,Sri Lanka,LK,North Western,,,,Kurunegala
Degampota,6.1867,80.7641,Sri Lanka,LK,Southern,,,,Hambantota
Degodaturawa,8.16667,80.15,Sri Lanka,LK,North Western,,,,Kurunegala
Dehaneggama,7.81667,80.35,Sri Lanka,LK,North Western,,,,Kurunegala
Dehelgamuwa,7.5516,80.4379,Sri Lanka,LK,North Western,,,,Kurunegala
Dehelgamuwa,8.1022,80.3365,Sri Lanka,LK,North Central,,,,Anuradhapura
Dehelvehera,7.5456,80.4158,Sri Lanka,LK,North Western,,,,Kurunegala
Dehenakanda,6.7232,80.5417,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dehennegama,7.85,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Deheragoda,6.811,80.2748,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Dehianga,7.3001,80.5577,Sri Lanka,LK,Central,,,,Kandy
Dehiathnawala,7.1201,80.8249,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dehiattawa,7.1318,80.8186,Sri Lanka,LK,Central,,,,Nuwara Eliya
Dehiattawala,8.01667,80.76667,Sri Lanka,LK,Southern,,,,
Dehiattawela,7.11667,81.23333,Sri Lanka,LK,Uva,,,,Moneragala
Dehiattekandiya,7.63333,81.06667,Sri Lanka,LK,Eastern,,,,Ampara
Dehideniya,7.41667,80.65,Sri Lanka,LK,Central,,,,Matale
Dehideniya,7.3503,80.532,Sri Lanka,LK,Central,,,,Kandy
Dehideniya,7.2758,80.5871,Sri Lanka,LK,Central,,,,Kandy
Dehideniya Madige,7.3178,80.4536,Sri Lanka,LK,Central,,,,Kandy
